,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,print,material,cashmere
4347,465861676,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/7d/86/7d86844f6170b8cbe15f170fcf4a53ce_best.jpg,"Sleek, modern stripes pattern a handsome tie cut from pure silk. <ul> <li>3 1/4"" regular width; 3 1/2"" x-long width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4348,466021471,49.5,Michael Kors Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/eb/08/eb0825daf99fbb7d6d3dc92a697d0534_best.jpg,"Timeless squares pattern a sharp silk tie crafted in America. <ul> <li>3 1/4"" regular width; 58"" length.</li> <li>3 1/2"" x-long width; 64"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4349,466021480,49.5,Calibrate Woven Silk Tie,0,,http://bim.shopstyle.com/pim/ed/1c/ed1c40c169e4221150e4d3da31a48698_best.jpg,"Gradient stripes detail a sharp tie cut from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Calibrate; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4351,441244056,85.0,Vineyard Vines Denver Broncos Print Tie,2211,Vineyard Vines,http://bim.shopstyle.com/pim/7b/2b/7b2be27d6312c7b4dc39a3e810d44ba1_best.jpg,"Bring some team spirit to the office with a fun print tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_print,_silk,False
4353,451877745,85.0,John W. Nordstrom® Woven Silk Tie,1386,John W. Nordstrom,http://bim.shopstyle.com/pim/df/28/df286370389d6ebcb6a089642051f12d_best.jpg,"A tasteful geometric motif adds texture to a sharp tie cut from pure silk. <ul> <li>3"" width; 58 1/2"" length (size Regular).</li> <li>3 1/4"" width; 61 1/2"" length (size XLong).</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By John W. Nordstrom; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4354,452869681,39.5,1901 Woven Silk Tie,0,,http://bim.shopstyle.com/pim/99/7e/997e5bc90e62bdf18e05192bb163b01e_best.jpg,"Charming plaid adds color to a sharp tie cut from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By 1901; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_plaid,_silk,False
4355,454658336,155.0,Canali Woven Silk Tie,891,Canali,http://bim.shopstyle.com/pim/21/b4/21b47474ef90fabc3376d32655fe4c9f_best.jpg,"A sharp geometric grid marks a versatile tie cut from pure silk. <ul> <li>3 1/2"" width; 60"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4356,457679891,59.5,Ted Baker London Silk Bow Tie,2098,Ted Baker,http://bim.shopstyle.com/pim/f7/83/f783ebc3cfcb587c9fc49a2ec6563fd4_best.jpg,"Perfect for any formal affair, an American-made bow tie cut from pure silk features classic tattersall checks. <ul> <li>2 1/4"" bow height.</li> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4357,459272578,95.0,Peter Millar Woven Silk Tie,8408,Peter Millar,http://bim.shopstyle.com/pim/91/1f/911f731992674de44f403ab3e74a2819_best.jpg,"A handsome Italian tie is cut from pure silk and patterned with a diagonal plaid design. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Peter Millar; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_plaid,_silk,False
4358,459985212,155.0,Canali Woven Silk Tie,891,Canali,http://bim.shopstyle.com/pim/fe/88/fe8853305f2eeb1a82ec8b4db9fc08cc_best.jpg,"A sharp paisley motif touches up a charming tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_paisley,_silk,False
4359,464065504,79.5,J.Z. Richards Woven Silk Tie,0,,http://bim.shopstyle.com/pim/3a/5c/3a5c47552ed24596fb5a9c1b280521ed_best.jpg,"A sharp geometric grid marks a lustrous tie cut from pure silk. <ul> <li>3 1/4"" regular width; 57"" length.</li> <li>3 1/2"" x-long width; 62"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4361,465024632,59.5,Ted Baker London Silk Bow Tie,2098,Ted Baker,http://bim.shopstyle.com/pim/7b/10/7b10f1a70ac980bf1d62bf39e4f870ab_best.jpg,Geometric medallions pattern a handsome bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ted Baker London; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>,Nordstrom,unknown,_silk,False
4363,465717450,230.0,Brioni Woven Silk Tie,859,Brioni,http://bim.shopstyle.com/pim/e8/69/e869bb904cde26634f8c3a807360056b_best.jpg,"A geometric grid pattern stamps a handsome tie crafted in Italy from pure silk. <ul> <li>3 1/4"" width; 59 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Brioni; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4364,465809492,95.0,HUGO Woven Silk Tie,1291,HUGO,http://bim.shopstyle.com/pim/7c/b7/7cb7c5038996524f54244049d039ffab_best.jpg,Rich tonal texture defines a dapper slim-cut tie woven from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>,Nordstrom,unknown,_silk,False
4365,466021488,85.0,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/af/78/af7898a1b7653d749d63eb51ba871730_best.jpg,"Sharp floral medallions pattern a lustrous tie cut from pure silk. <ul> <li>3"" width; 58"" regular length; 61"" x-long length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4366,454824556,95.0,HUGO Woven Silk Tie,1291,HUGO,http://bim.shopstyle.com/pim/06/0d/060d5af2e3d85d19f4c99a3606b333c9_best.jpg,"Blocky plaid defines a well-textured tie cut from pure silk. <ul> <li>2 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_plaid,_silk,False
4367,454824599,75.0,J.Z. Richards JZ Richards Printed Silk Tie,0,,http://bim.shopstyle.com/pim/aa/79/aa79d80cff2c8ca73ee8190c047c8785_best.jpg,"A modern silk tie handcrafted in Boulder, Colorado, features a crisp medallion pattern. The interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>JZ Richards ties feature signature jacquard lining and hand-sewn labels instead of traditional bar tacks.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By JZ Richards; handmade in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4368,459272630,115.0,BOSS HUGO BOSS Woven Silk Tie,267,HUGO BOSS,http://bim.shopstyle.com/pim/0a/98/0a9808cdc8b6b7b98be505baa7651a2e_best.jpg,"A layered grid adds color to a modern tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4369,461123509,205.0,Ermenegildo Zegna Woven Silk Tie,1139,Ermenegildo Zegna,http://bim.shopstyle.com/pim/b8/c5/b8c544e9398a8b8c912f922b3ce818ef_best.jpg,A sharp geometric grid defines a handsome tie cut from pure silk. <ul> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>,Nordstrom,unknown,_silk,False
4370,461649175,155.0,Canali Woven Silk Tie,891,Canali,http://bim.shopstyle.com/pim/05/29/0529d12a6194813a185d55914c1728f1_best.jpg,"Crafted in Italy, a handsome silk tie features an intricate pattern and vibrant colors. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Canali; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4372,461935373,205.0,Ermenegildo Zegna Woven Silk Tie,1139,Ermenegildo Zegna,http://bim.shopstyle.com/pim/93/68/936895718dc002a4cf76db2cb14f64a7_best.jpg,"Sharp floral medallions mark a sleek tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Ermenegildo Zegna; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4373,463459478,85.0,Vineyard Vines 'Pittsburgh Steelers - NFL' Woven Silk Tie,2211,Vineyard Vines,http://bim.shopstyle.com/pim/d7/eb/d7ebb149ad7152b3750089dc92d499da_best.jpg,"A handsome silk tie patterned with Steelers logos looks great at the office on game day, the day after a win or even the day after a loss (if you're a real fan). <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported materials.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4374,464066489,75.0,J.Z. Richards Woven Silk Tie,0,,http://bim.shopstyle.com/pim/5e/a9/5ea9d2c0d31a165eccc68040ed26c6d2_best.jpg,"Intricate floral medallions add panache to a handsome tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 56"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4375,464066527,98.0,Bonobos Woven Silk Tie,15791,Bonobos,http://bim.shopstyle.com/pim/21/cb/21cbfbd08985dafcf39a14303fd98ab5_best.jpg,"A sharp geometric motif stamps a handsome tie cut from pure silk. <ul> <li>3"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Bonobos; imported.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4376,464668506,190.0,Salvatore Ferragamo Dragonfly Print Silk Tie,1948,Salvatore Ferragamo,http://bim.shopstyle.com/pim/70/30/7030104c08210b8277700b9f57a14220_best.jpg,"A playful dragonfly print adds charm to a sharp tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Salvatore Ferragamo; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_print,_silk,False
4377,464668513,219.0,Gitman Cummerbund & Bow Tie,0,,http://bim.shopstyle.com/pim/1e/ed/1eedba78b6c80886579f1caa7521bd60_best.jpg,"Intricate paisley patterns a bow tie and pleated cummerbund cut from pure silk. <ul> <li>Self tie.</li> <li>2"" bow tie width; 5 1/4"" cummerbund width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_paisley,_silk,False
4378,464668515,199.0,Gitman Cummerbund & Bow Tie,0,,http://bim.shopstyle.com/pim/b1/2d/b12dfc146168134e27fb842c48793077_best.jpg,"Tiny polka dots pepper a classic bow tie and pleated cummerbund fashioned from pure silk. <ul> <li>Self tie.</li> <li>2"" bow tie width; 5 1/4"" cummerbund width.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_polkadot,_silk,False
4380,464924465,49.5,Michael Kors 'Shadow Update' Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/b4/7d/b47dc2afd04f6083a88960e1f174f4e8_best.jpg,"A distinctive pattern lends handsome texture to a versatile tie crafted in the USA from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4381,464924467,49.5,Michael Kors Woven Silk Tie,391,Michael Kors,http://bim.shopstyle.com/pim/0e/e8/0ee807fbfe60204acac65d17faf19236_best.jpg,"A grid of timeless dots patterns a smart silk tie crafted in the USA. <ul> <li>3 1/4"" width; 58"" length (size Regular).</li> <li>3 3/4"" width; 64"" length (size X-Long).</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Michael Kors; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4382,465860266,115.0,David Donahue Woven Silk Tie,1041,David Donahue,http://bim.shopstyle.com/pim/3f/5b/3f5bf516c35b8181ce1eb8e5cce4516c_best.jpg,"Sharp medallions touch up a handsome tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By David Donahue; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4383,465933304,79.5,J.Z. Richards Woven Silk Tie,0,,http://bim.shopstyle.com/pim/b7/1b/b71bc1e09c3eef03148e9bdf9419a88e_best.jpg,"Richly colored paisley defines a bold tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_paisley,_silk,False
4384,405847935,115.0,David Donahue Woven Silk Tie,1041,David Donahue,http://bim.shopstyle.com/pim/cb/8d/cb8dba5cc0b76a3d27bb978fb2d29b20_best.jpg,"A tasteful luster defines a solid silk tie with timeless style. <ul> <li>Approx. width: 3 1/4""; length: 58"".</li> <li>Silk; dry clean.</li> <li>By David Donahue; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_solid,_silk,False
4385,441245004,85.0,Vineyard Vines Indianapolis Colts Print Tie,2211,Vineyard Vines,http://bim.shopstyle.com/pim/ac/b5/acb587e50a5a24070e0ad79eb048c85f_best.jpg,"Bring some team spirit to the office with a fun print tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Vineyard Vines; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_print,_silk,False
4386,450548460,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/c5/f1/c5f11b0e8adc0fc8c410f89fcb879894_best.jpg,"A sharp dot grid marks a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4388,456923532,75.0,J.Z. Richards Woven Silk Tie,0,,http://bim.shopstyle.com/pim/ac/36/ac36b8376f6d1f12fb4fb2ec1947be9f_best.jpg,"A handsome medallion grid defines a bold tie cut from pure silk. Each tie is handcrafted in Boulder, Colorado, and the ties' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4389,457288460,190.0,Salvatore Ferragamo Lion Print Silk Tie,1948,Salvatore Ferragamo,http://bim.shopstyle.com/pim/d8/0b/d80bd36c4a4a51d2af0ee4130e9fe50a_best.jpg,"Tiny lions line up in droves on a charming Italian tie cut from pure silk. <ul> <li>3"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Salvatore Ferragamo; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4390,457818157,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/90/88/90884ab5acedf7e2cfcdee007fad35c3_best.jpg,"A sharp Churchill dot grid defines a versatile tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
4391,457818266,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/a5/c0/a5c04d87e099d16a4f7c1212ac2004c2_best.jpg,"Clean-cut stripes pattern a textured tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4392,458241251,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/be/f9/bef9c480762c2563bc28561be6c8023b_best.jpg,"Sharp paisley touches up a textured tie cut from pure silk. <ul> <li>3 1/2"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_paisley,_silk,False
4393,459206606,125.0,Gitman Woven Silk Tie,0,,http://bim.shopstyle.com/pim/06/22/0622a6b39f02f072a25bfa1caf211530_best.jpg,"Blocky stripes add color to a vintage-style tie cut from pure silk. <ul> <li>2 3/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Gitman; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4394,459272649,95.0,HUGO Woven Silk Tie,1291,HUGO,http://bim.shopstyle.com/pim/97/ae/97ae5697684a6ce74050ba532fd6fceb_best.jpg,"Tight two-tone dots mark a sharp Italian tie cut from pure silk. Pair it with a solid dress shirt for a classic formal look. <ul> <li>2 1/2"" width; 59"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Hugo Boss; made in Italy.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_solid,_silk,False
4397,464066533,75.0,J.Z. Richards Woven Silk Tie,0,,http://bim.shopstyle.com/pim/ac/73/ac73851f03e2fba20324d3e968d2e2a8_best.jpg,"A striking paisley-print tie cut from pure silk instantly upgrades your look. Each tie is handcrafted in Boulder, Colorado, and the ties' interlinings are individually cut on a perfect 45-degree bias, so your tie will always hang symmetrically. <ul> <li>3 1/4"" width; 57"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By J.Z. Richards; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_print,_silk,False
4398,464067337,95.0,Todd Snyder White Label Stripe Silk Tie,30953,Todd Snyder,http://bim.shopstyle.com/pim/03/a1/03a16023198d888246530f21b213429b_best.jpg,"Clean-cut stripes mark a sharp tie crafted from pure silk in the USA. <ul> <li>2 3/4"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Spot clean.</li> <li>By Todd Snyder White Label; made in the USA of imported fabric.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
4401,439525504,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/3d/41/3d4169638adb01005e427a9444951da9_best.jpg,"Modified microchecks lend modern style to a lustrous tie that's made in America from pure silk. <ul> <li>3 1/2"" width; 57 1/2"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,unknown,_silk,False
